Primary Particle Size,DataSourceURL,Specific Surface Area,Component Molecular Weight,3D Dimensionality,Material Type,Aromatic,2D Dimensionality,DataSource,source_pdf,Not Aggreg-Agglom,Dendrimer,SingleCrystal,Lipid,Positive Polarity,Molecular Type,UltraPure,Product Name,UpdatedAt,Bulk Density,Molecular Identity,Aggreg-Agglom,Lambda Max,Molecular Weight,source_nano_db,Agglomerated,IsCrystalline,Polymer,dashboard_data_source,NanomaterialID,Monoclinic,Metal,Macrocyclic,Metal Oxide,Mean Hydrodynamic Diameter,Mean Primary Particle Size,Neutral Polarity,Polycrystalline,VHQ-R subset,Negative Polarity,Aggregated,Carbohydrate,Nucleic Acid,Zeta Potential,Purity99+,Protein,CuratedBy,Group Ii-Vi,Group Iv - Non C
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,4,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.25,Mo,0,0,0,1,0,0,0,nano_database,1809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,23,0,0,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.08,Fe,0,0,0,1,0,0,0,nano_database,1818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,6,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0,Ni,0,0,0,1,0,0,0,nano_database,1819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,8,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-12,0.6,Sb2O3,0,0,0,1,0,0,0,nano_database,1822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,80,0,1,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0.08,Si,0,0,0,1,0,0,0,nano_database,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,640,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0,SiO2,0,0,0,1,0,0,0,nano_database,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,160,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0,SiO2,0,0,0,1,0,0,0,nano_database,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.08,Ni,0,0,0,1,0,0,0,nano_database,1815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,5,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.5,Mg(OH)2,0,0,0,1,0,0,0,nano_database,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,SiO2,0,0,0,1,0,0,0,nano_database,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,8,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0,Ni,0,0,0,1,0,0,0,nano_database,1817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,8,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,Ni,0,0,0,1,0,0,0,nano_database,1820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,Pt,0,0,0,1,0,0,0,nano_database,1821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=174,0,0,0,Dendrimer,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,1,0,0,0,,1,,2014-02-28,0,thiophosphoryl-pmmh,0,0,0,1,0,0,0,nano_database,1803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=169,50,0,0,Metal Oxide,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,0,0,0,0,,0,,2014-02-28,0,TiO2,0,0,0,1,0,0,0,nano_database,1798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nanocomposix.com/nano_catalog/sphericalsilver/BioPure/PVP,0,0,0,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-09-06,0,,0,0,0,1,0,0,0,nano_database,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,10,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2013-12-11,0.41,Nd2O3,0,0,0,1,0,0,0,nano_database,1813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0,Si,0,0,0,1,0,0,0,nano_database,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,100,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.15,SiO2,0,0,0,1,0,0,0,nano_database,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0,SiO2,0,0,0,1,0,0,0,nano_database,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nanocomposix.com/nano_catalog/sphericalsilver/BioPure/PVP,0,0,1,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-09-06,0,,0,0,0,1,0,0,0,nano_database,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nbi.oregonstate.edu/analysis.php?from_lib=1&mode=exp&id=172,0,0,0,Dendrimer,0,0,Nanomaterial-Biological Interactions Knowledgebase,0,0,1,0,0,0,,1,,2014-02-28,0,thiophosphoryl-pmmh,0,0,0,1,0,0,0,nano_database,1802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,90,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0.1,SiO2,0,0,0,1,0,0,0,nano_database,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,110,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.06,Si3N4,0,0,0,1,0,0,0,nano_database,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0,SiO2,0,0,0,1,0,0,0,nano_database,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,7,0,1,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,Sn,0,0,0,1,0,0,0,nano_database,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,10,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.3,metal oxide,0,0,0,1,0,0,0,nano_database,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,90,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.15,SiO2,0,0,0,1,0,0,0,nano_database,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,SrCO3,0,0,0,1,0,0,0,nano_database,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,20,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,Ti,0,0,0,1,0,0,0,nano_database,1846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,13.8,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,Ti,0,0,0,1,0,0,0,nano_database,1847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,TiO2,0,0,0,1,0,0,0,nano_database,1848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,SiH4,0,0,0,1,0,0,0,nano_database,1849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,TiO2,0,0,0,1,0,0,0,nano_database,1850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,SiH4,0,0,0,1,0,0,0,nano_database,1852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,silicone oil,0,0,0,1,0,0,0,nano_database,1854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.08,TiC,0,0,0,1,0,0,0,nano_database,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,5,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,WO3,0,0,0,1,0,0,0,nano_database,1857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,75,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.95,Sb2O3,0,0,0,1,0,0,0,nano_database,1843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,4,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,1.4,"""W"" - Hydrophilic (log D < 0)",0,0,0,1,0,0,0,nano_database,1859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.33,Y2O3,0,0,0,1,0,0,0,nano_database,1860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,Ta,0,0,0,1,0,0,0,nano_database,1845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,60,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0.15,SiO2,0,0,0,1,0,0,0,nano_database,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,90,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,ZnO,0,0,0,1,0,0,0,nano_database,1863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,6.5,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.79,Zn,0,0,0,1,0,0,0,nano_database,1862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,TiO2,0,0,0,1,0,0,0,nano_database,1851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,60,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,ZnO,0,0,0,1,0,0,0,nano_database,1865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.4,ZnO,0,0,0,1,0,0,0,nano_database,1866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,Al2O3,0,0,0,1,0,0,0,nano_database,1853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,40,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,ZrO2,0,0,0,1,0,0,0,nano_database,1868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,ZrO2,0,0,0,1,0,0,0,nano_database,1869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,50,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,HfO2,0,0,0,1,0,0,0,nano_database,1870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,45,0,0,,0,1,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.044,Si3N4,0,0,0,1,0,0,0,nano_database,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,70,0,1,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.08,ZrC,0,0,0,1,0,0,0,nano_database,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,12,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.2,Zn,0,0,0,1,0,0,0,nano_database,1861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,100,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0.15,SiO2,0,0,0,1,0,0,0,nano_database,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,Swcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.14,C,0,0,0,1,0,0,0,nano_database,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,350,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.27,C,0,0,0,1,0,0,0,nano_database,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,75,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.15,SiO2,0,0,0,1,0,0,0,nano_database,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,80,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.08,SiC,0,0,0,1,0,0,0,nano_database,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,0,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,SiC,0,0,0,1,0,0,0,nano_database,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,60,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.28,C,0,0,0,1,0,0,0,nano_database,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,35,0,1,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,ZrO2,0,0,0,1,0,0,0,nano_database,1867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,Swcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.14,OH,0,0,0,1,0,0,0,nano_database,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,90,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-05,0.15,SiO2,0,0,0,1,0,0,0,nano_database,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,Swcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.14,C,0,0,0,1,0,0,0,nano_database,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,8,0,1,Metal,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,3.5,"""W"" - Hydrophilic (log D < 0)",0,0,0,1,0,0,0,nano_database,1858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,Swcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.14,C,0,0,0,1,0,0,0,nano_database,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,110,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.28,OH,0,0,0,1,0,0,0,nano_database,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://dx.doi.org/10.1021/es2007758,0,0,0,,0,0,CEINT,0,0,0,0,0,0,,0,,2013-08-23,0,,0,0,0,1,0,0,0,nano_database,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,Graphically Represented,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,60,0,0,Metal Oxide,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0,ZnO,0,0,0,1,0,0,0,nano_database,1864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,110,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.28,C,0,0,0,1,0,0,0,nano_database,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,400,0,0,Swcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.14,COOH,0,0,0,1,0,0,0,nano_database,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nanocomposix.com/nano_catalog/sphericalsilver/BioPure/PVP,0,0,1,,0,0,nanoComposix,0,0,0,0,0,0,,0,,2013-09-06,0,,0,0,0,1,0,0,0,nano_database,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,80,0,0,,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.08,TiN,0,0,0,1,0,0,0,nano_database,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,500,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.27,COOH,0,0,0,1,0,0,0,nano_database,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,350,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.27,COOH,0,0,0,1,0,0,0,nano_database,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,350,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.27,OH,0,0,0,1,0,0,0,nano_database,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,110,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.28,C,0,0,0,1,0,0,0,nano_database,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,100,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.28,COOH,0,0,0,1,0,0,0,nano_database,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://ssnano.com/i/u/10035073/h/CAT/Catalog_SSNano-2013.pdf,60,0,0,Mwcnt,0,0,"Skyspring Nanomaterials, Inc.",0,0,0,0,0,0,,0,,2014-02-20,0.28,OH,0,0,0,1,0,0,0,nano_database,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0
